customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,AverageDataUsage(GB),NumberofDevicesConnected,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerSatisfactionScore,AdjustedCustomerSatisfactionScore,ComplaintsReceived,ContractRenewalDate,DataOverageFees,CustomerLifetimeValue,LastContactDate,PromotionReceived,ContractRenewalYear,ContractRenewalMonth,ContractRenewalDay,LastContactYear,LastContactMonth,LastContactDay,ChurnRiskScore,MonthlyRevenue,TenureCategory,MonthlyChargesCategory,CustomerSatisfactionCategory,MonthlyCharges_DataUsage
2384-OVPSA,Female,1,No,No,38,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,735.9,No,48.01489213986858,91.78512689798424,11.404642484739131,2025-06-05,0.0,383.8,2023-09-01,No,2025,6,5,2023,9,1,74.61,20.2,Long-term,Low,Low,0.0
1371-WEPDS,Male,1,Yes,No,40,Yes,No,DSL,50,1,No,No,No,No,No,Yes,One year,No,Electronic check,55.8,2283.3,No,43.46424544390902,66.26597111,14.044943046145043,2024-02-27,0.0,1116.0,2023-09-10,Yes,2024,2,27,2023,9,10,69.42,55.8,Long-term,Medium,Low,2790.0
3580-GICBM,Female,0,Yes,Yes,61,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.2,1445.2,No,75.50119611838386,85.19902139528753,15.472812273068978,2024-12-12,0.0,738.1,2023-08-21,No,2024,12,12,2023,8,21,121.03,24.2,Long-term,Low,High,0.0
4817-QRJSX,Female,0,No,No,10,Yes,Yes,Fiber optic,150,5,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.0,818.05,Yes,64.24187888003826,55.20689496422669,35.584897138200645,2023-10-02,0.0,405.0,2023-09-02,Yes,2023,10,2,2023,9,2,38.66,81.0,Short-term,High,Medium,12150.0
9730-DRTMJ,Male,0,Yes,No,32,Yes,Yes,DSL,371,5,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),72.8,2333.05,No,73.03420611431828,98.68817840543852,16.182447560920885,2024-04-07,49.19821789433114,1164.8,2023-07-08,No,2024,4,7,2023,7,8,88.85,121.99821789433113,Mid-term,High,Medium,27008.8
4686-UXDML,Female,0,No,No,21,Yes,Yes,Fiber optic,832,1,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.85,1992.55,No,69.73157534487476,84.19705608357266,19.350693464106527,2023-10-03,49.424029358112016,1048.425,2023-09-06,Yes,2023,10,3,2023,9,6,71.38,149.27402935811202,Mid-term,High,Medium,83075.2
3349-ANQNH,Female,1,No,No,59,Yes,Yes,Fiber optic,492,7,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.5,5890,No,55.35399927004304,82.76581506,7.503990008620349,2024-03-01,37.46714446896518,2935.25,2023-09-01,Yes,2024,3,1,2023,9,1,106.85,136.9671444689652,Long-term,High,Medium,48954.0
2398-YPMUR,Female,1,Yes,No,13,Yes,No,Fiber optic,49,10,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,916.75,Yes,69.32118547053496,39.204671478339606,29.53700302365804,2023-10-28,0.0,455.975,2023-09-03,Yes,2023,10,28,2023,9,3,52.78,70.15,Mid-term,High,Medium,3437.3500000000004
0932-YIXYU,Female,0,No,No,47,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1029.8,No,51.50348042477717,80.08556081,6.407580074194418,2024-10-11,0.0,475.875,2023-09-09,No,2024,10,11,2023,9,9,92.1,20.25,Long-term,Low,Medium,0.0
7480-SPLEF,Male,0,Yes,Yes,69,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.0,1796.55,No,90.86458537002102,64.29118542874087,13.917328241623672,2024-09-14,0.0,897.0,2023-07-28,No,2024,9,14,2023,7,28,145.95,26.0,Long-term,Low,High,0.0
7636-XUHWW,Male,0,No,No,2,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.9,33.7,No,49.66044482710054,93.55572935710347,13.5413311,2023-10-02,0.0,19.9,2023-09-01,No,2023,10,2,2023,9,1,38.12,19.9,Short-term,Low,Low,0.0
1431-CYWMH,Female,0,Yes,Yes,22,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.05,454.05,No,67.06322093547128,73.89142360194934,13.878376498078444,2023-10-29,0.0,209.55,2023-09-12,No,2023,10,29,2023,9,12,75.18,19.05,Mid-term,Low,Medium,0.0
5937-EORGB,Male,1,Yes,No,15,Yes,Yes,Fiber optic,323,7,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.5,1392.25,No,54.36592617929127,85.04483256383017,19.446412271251265,2023-10-06,25.31333579073741,723.75,2023-09-05,Yes,2023,10,6,2023,9,5,49.92,121.81333579073741,Mid-term,High,Medium,31169.5
6349-JDHQP,Female,0,No,No,53,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1049.6,No,78.55631760041193,64.36965693428746,10.05684954399247,2024-07-21,0.0,526.0250000000001,2023-07-11,No,2024,7,21,2023,7,11,121.5,19.85,Long-term,Low,High,0.0
5539-HIVAK,Female,1,Yes,No,28,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.7,734.6,No,65.02852943077745,68.20540335,12.130782798230925,2023-10-16,0.0,359.8,2023-09-13,No,2023,10,16,2023,9,13,80.9,25.7,Mid-term,Low,Medium,0.0
5847-MXBEO,Male,0,No,No,22,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,475.1,No,62.219999205681845,94.35087399222236,5.098058742582626,2024-04-15,0.0,223.3,2023-08-31,No,2024,4,15,2023,8,31,79.12,20.3,Mid-term,Low,Medium,0.0
9985-MWVIX,Female,0,No,No,1,Yes,No,Fiber optic,692,2,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,70.15,Yes,82.79802317577332,59.970593564536415,20.65512962086561,2023-10-13,22.414835564324804,35.075,2023-09-11,No,2023,10,13,2023,9,11,63.14,92.56483556432481,Short-term,High,High,48543.8
4583-PARNH,Male,1,Yes,No,16,Yes,No,Fiber optic,234,10,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.55,1540.05,No,70.44145887516328,76.52697711042157,20.676605619879787,2023-10-11,0.0,732.4,2023-08-31,No,2023,10,11,2023,8,31,65.76,91.55,Mid-term,High,Medium,21422.7
1116-FRYVH,Female,0,Yes,Yes,48,No,No phone service,DSL,121,8,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,39.4,1978.65,No,77.74966668903951,94.53275476042543,8.317275393954445,2024-11-02,0.0,945.6,2023-07-25,No,2024,11,2,2023,7,25,117.43,39.4,Long-term,Medium,High,4767.4
1421-HCERK,Male,1,Yes,No,30,Yes,Yes,Fiber optic,607,2,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.7,3181.8,No,55.280110952238026,79.21769340941482,8.458920359,2023-10-12,47.63003436937844,1585.5,2023-09-05,Yes,2023,10,12,2023,9,5,76.82,153.33003436937844,Mid-term,High,Medium,64159.9
9633-XQABV,Female,0,No,No,3,Yes,No,Fiber optic,376,3,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,229.7,No,48.92774584,61.58102227042143,8.266250544958787,2023-09-29,16.991251394997352,105.375,2023-09-05,Yes,2023,9,29,2023,9,5,43.66,87.24125139499735,Short-term,High,Low,26414.0
0716-BQNDX,Male,1,No,No,57,Yes,Yes,Fiber optic,252,2,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,93.75,5625.55,No,71.60811943,88.920676,6.775520706778311,2024-11-27,0.0,2671.875,2023-08-20,No,2024,11,27,2023,8,20,121.83,93.75,Long-term,High,Medium,23625.0
1265-XTECC,Female,1,Yes,No,68,Yes,Yes,Fiber optic,692,3,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),96.55,6581.9,Yes,65.21730466757903,61.27350089355485,29.63853670142757,2024-02-25,39.49725765708489,3282.7,2023-08-30,Yes,2024,2,25,2023,8,30,103.58,136.04725765708488,Long-term,High,Medium,66812.59999999999
1183-CANVH,Female,0,Yes,No,23,Yes,No,DSL,776,9,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),60.0,1347.15,No,79.39652008680916,74.10107682244393,6.352814755761754,2024-04-13,20.11349602761157,690.0,2023-07-19,No,2024,4,13,2023,7,19,96.04,80.11349602761157,Mid-term,Medium,High,46560.0
1972-XMUWV,Female,0,Yes,No,65,Yes,No,DSL,693,1,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),59.8,3808.2,No,68.80137321006175,86.98688813517043,7.381478585552374,2024-10-03,12.691384516860582,1943.5,2023-09-04,Yes,2024,10,3,2023,9,4,126.42,72.49138451686058,Long-term,Medium,Medium,41441.4
8679-LZBMD,Male,0,Yes,No,44,Yes,No,Fiber optic,51,6,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.65,3974.15,No,73.07613008851945,80.25210867540082,3.1710203597452766,2024-03-02,0.0,1994.3,2023-08-14,No,2024,3,2,2023,8,14,113.91,90.65,Long-term,High,Medium,4623.150000000001
3407-JMJQQ,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,642,2,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.0,7661.8,No,45.64926205088135,64.56881772,6.073410398683809,2024-08-14,46.48832947126103,3869.5,2023-09-11,Yes,2024,8,14,2023,9,11,110.58,155.48832947126104,Long-term,High,Low,69978.0
6252-DFGTK,Female,0,Yes,No,37,Yes,Yes,DSL,204,4,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),68.1,2479.25,No,98.32655409421383,81.64294765370569,19.74481555723809,2024-02-13,0.0,1259.85,2023-08-14,No,2024,2,13,2023,8,14,115.58,68.1,Long-term,Medium,High,13892.4
1539-LNKHM,Female,0,No,No,12,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,266.6,No,67.53637022451952,100.0,13.678275718206844,2023-10-28,0.0,122.4,2023-09-01,No,2023,10,28,2023,9,1,65.86,20.4,Mid-term,Low,Medium,0.0
8645-KOMJQ,Male,0,Yes,Yes,69,Yes,Yes,DSL,319,1,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.95,5601.4,No,80.46380455508799,84.92986459,14.629520883638593,2025-07-02,20.28609404436384,2827.275,2023-06-29,No,2025,7,2,2023,6,29,134.83,102.23609404436384,Long-term,High,High,26142.05
0289-IVARM,Female,0,No,No,35,Yes,No,DSL,739,8,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,60.55,1982.6,No,57.458624946705605,79.42482246994537,15.886043937084574,2023-10-13,38.77552622299281,1059.625,2023-09-06,Yes,2023,10,13,2023,9,6,76.57,99.3255262229928,Mid-term,Medium,Medium,44746.45
9761-XUJWD,Male,0,No,No,5,Yes,No,DSL,147,3,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.6,339.9,No,74.62014853,90.75343401956896,19.170672821811955,2023-10-10,0.0,164.0,2023-08-02,No,2023,10,10,2023,8,2,60.45,65.6,Short-term,Medium,Medium,9643.199999999999
4057-FKCZK,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,648,1,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),82.5,4828.05,No,50.45732854712882,82.10668465,1.1428872427807804,2024-08-09,25.01285383092055,2392.5,2023-09-03,Yes,2024,8,9,2023,9,3,107.31,107.51285383092055,Long-term,High,Medium,53460.0
4291-TPNFG,Male,0,Yes,No,72,Yes,Yes,DSL,263,5,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.3,5980.55,No,76.78101757389507,82.09534230262794,3.850584423567297,2025-09-09,0.0,2962.8,2023-07-30,No,2025,9,9,2023,7,30,144.93,82.3,Long-term,High,High,21644.899999999998
6087-YPWHO,Male,0,Yes,No,72,Yes,Yes,DSL,258,7,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,68.15,4808.7,No,64.66038873,69.08374827840898,5.981381695526574,2025-09-02,0.0,2453.4,2023-09-06,Yes,2025,9,2,2023,9,6,130.68,68.15,Long-term,Medium,Medium,17582.7
3090-QFUVD,Female,0,No,No,1,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.3,20.3,No,70.43785755903352,82.33848025789598,7.651351017552011,2023-09-29,0.0,10.15,2023-07-14,No,2023,9,29,2023,7,14,63.79,20.3,Short-term,Low,Medium,0.0
2237-ZFSMY,Female,0,No,No,39,Yes,No,Fiber optic,23,5,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,95.55,3692.85,Yes,80.46961045195147,38.70150142781441,25.044028911877227,2024-03-22,0.0,1863.225,2023-08-31,No,2024,3,22,2023,8,31,94.43,95.55,Long-term,High,High,2197.65
1722-LDZJS,Male,0,Yes,Yes,53,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.2,1068.15,No,51.51189533,90.35443416416943,8.497153047073756,2024-03-26,0.0,535.3,2023-09-01,No,2024,3,26,2023,9,1,96.01,20.2,Long-term,Low,Medium,0.0
1818-ESQMW,Female,0,No,No,27,Yes,No,Fiber optic,838,6,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.2,2383.6,No,59.73262404080805,71.63937847899976,7.765112235969796,2023-10-10,26.207885703013183,1204.2,2023-09-08,Yes,2023,10,10,2023,9,8,78.97,115.40788570301319,Mid-term,High,Medium,74749.6
4871-JTKJF,Female,1,No,No,1,Yes,No,Fiber optic,268,10,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,76.85986421630149,41.76163130358846,26.34070395070968,2023-10-23,0.0,34.825,2023-09-03,No,2023,10,23,2023,9,3,51.52,69.65,Short-term,Medium,High,18666.2
1415-YFWLT,Female,1,No,No,1,Yes,No,Fiber optic,689,5,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.3,89.3,Yes,100.0,61.91090683146192,23.78790163083794,2023-10-03,14.298022105156324,44.65,2023-09-02,No,2023,10,3,2023,9,2,77.21,103.59802210515632,Short-term,High,,61527.7
7401-RUBNK,Female,0,Yes,No,18,Yes,No,Fiber optic,926,4,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,74.8,1438.05,No,67.92876498007777,94.24495821246948,11.09654456566027,2023-10-23,10.676511996864292,673.1999999999999,2023-09-11,Yes,2023,10,23,2023,9,11,74.83,85.47651199686429,Mid-term,High,Medium,69264.8
0506-YLVKJ,Male,0,Yes,Yes,46,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,917.45,No,78.86704176885898,79.08293975854875,10.17647695372608,2025-08-15,0.0,464.6,2023-06-21,No,2025,8,15,2023,6,21,114.69,20.2,Long-term,Low,High,0.0
8661-BOYNW,Female,0,Yes,No,72,Yes,Yes,DSL,678,5,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.4,6096.45,No,68.39542795,71.12230488461459,6.385826024108752,2025-07-23,20.78520035068731,3038.4,2023-09-04,Yes,2025,7,23,2023,9,4,134.01,105.18520035068732,Long-term,High,Medium,57223.200000000004
6711-VTNRE,Female,0,No,No,36,Yes,No,Fiber optic,426,9,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.55,3078.1,Yes,99.13368392,48.53146478744699,27.61327570778083,2023-10-03,42.787080111218366,1575.9,2023-09-08,No,2023,10,3,2023,9,8,107.52,130.33708011121837,Long-term,High,High,37296.299999999996
4815-GBTCD,Female,0,Yes,No,4,No,No phone service,DSL,731,7,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,99.95,No,43.79167499552116,89.97632076920245,0.0,2023-10-22,49.974012018888,50.3,2023-09-11,No,2023,10,22,2023,9,11,47.79,75.124012018888,Short-term,Low,Low,18384.649999999998
2805-AUFQN,Female,0,No,No,25,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,475.2,No,71.41931567004038,77.13205764261731,5.035656473106509,2024-10-26,0.0,247.5,2023-08-02,No,2024,10,26,2023,8,2,91.38,19.8,Mid-term,Low,Medium,0.0
0980-PVMRC,Female,0,Yes,Yes,40,No,No phone service,DSL,595,6,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.85,2036.55,No,45.616839496569085,87.59514887486108,7.2538067334371235,2023-10-22,20.606829647334223,1017.0,2023-09-08,Yes,2023,10,22,2023,9,8,78.36,71.45682964733422,Long-term,Medium,Low,30255.75
7233-DRTRF,Male,0,Yes,No,63,Yes,Yes,Fiber optic,619,9,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.4,6444.05,No,32.40142644194925,77.08241367741462,8.764602815961403,2023-10-24,36.51439150538663,3225.6000000000004,2023-08-31,Yes,2023,10,24,2023,8,31,86.64,138.91439150538662,Long-term,High,Low,63385.600000000006
3500-RMZLT,Female,1,No,No,15,Yes,No,Fiber optic,357,6,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,96.3,1426.75,Yes,74.46193079676725,27.80222052548149,27.01688153008276,2023-10-17,48.61794538402485,722.25,2023-09-02,No,2023,10,17,2023,9,2,62.45,144.91794538402485,Mid-term,High,Medium,34379.1
3873-NFTGI,Male,0,No,No,14,Yes,Yes,DSL,231,5,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,767.55,No,72.09246694221189,79.40173856470096,4.351662703447316,2023-10-07,0.0,388.5,2023-06-26,No,2023,10,7,2023,6,26,81.74,55.5,Mid-term,Medium,Medium,12820.5
1162-ECVII,Male,1,Yes,No,72,Yes,Yes,Fiber optic,287,6,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.75,7932.5,No,65.72744593386697,84.93560204334291,7.545967668,2025-01-22,0.0,3951.0,2023-09-03,Yes,2025,1,22,2023,9,3,130.18,109.75,Long-term,High,Medium,31498.25
7048-GXDAY,Male,0,No,No,39,Yes,Yes,Fiber optic,399,7,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,4040.65,No,68.40708865,82.90897057590006,4.345063057572069,2023-10-23,41.80441130106899,2074.8,2023-09-01,Yes,2023,10,23,2023,9,1,103.06,148.204411301069,Long-term,High,Medium,42453.600000000006
8571-ZCMCX,Female,0,Yes,Yes,47,No,No phone service,DSL,996,5,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),60.0,2768.65,No,100.0,60.044682195482615,9.370903242258334,2024-10-17,15.42983412399604,1410.0,2023-08-25,No,2024,10,17,2023,8,25,137.63,75.42983412399605,Long-term,Medium,,59760.0
1169-WCVAK,Male,0,Yes,No,19,Yes,Yes,Fiber optic,924,10,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.8,1672.35,No,66.12737292952849,68.78756259905609,4.634543358186924,2023-10-15,49.09752736816049,843.6,2023-09-08,Yes,2023,10,15,2023,9,8,80.49,137.8975273681605,Mid-term,High,Medium,82051.2
4548-SDBKE,Female,0,No,No,5,Yes,Yes,Fiber optic,178,10,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.2,474.8,Yes,77.65186541875113,36.00318495267314,18.11215085036449,2023-10-17,0.0,213.0,2023-07-06,No,2023,10,17,2023,7,6,64.54,85.2,Short-term,High,High,15165.6
8066-POXGX,Female,0,No,No,13,No,No phone service,DSL,879,6,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.1,446.1,Yes,60.25952770579178,47.50630374827519,33.50110955641144,2023-10-28,16.54915831516684,228.15,2023-08-31,No,2023,10,28,2023,8,31,39.76,51.649158315166844,Mid-term,Medium,Medium,30852.9
7129-CAKJW,Female,0,No,No,17,Yes,Yes,Fiber optic,419,9,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.05,1345.65,No,74.42848862560905,89.29409984790816,5.755476718147677,2023-10-21,21.976924992124264,680.425,2023-08-05,No,2023,10,21,2023,8,5,85.67,102.02692499212426,Mid-term,High,Medium,33540.95
8695-ARGXZ,Male,1,Yes,No,34,Yes,Yes,Fiber optic,95,5,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,2425.4,No,66.42649487416574,78.67863411098453,3.4565793450543048,2023-10-14,0.0,1284.35,2023-09-08,Yes,2023,10,14,2023,9,8,96.97,75.55,Mid-term,High,Medium,7177.25
3570-YUEKJ,Female,0,No,No,42,Yes,No,DSL,722,3,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.55,2077.95,No,63.84222275905405,74.76268697228578,9.232496522,2023-10-28,20.868703955927188,1040.55,2023-09-02,No,2023,10,28,2023,9,2,96.61,70.41870395592719,Long-term,Medium,Medium,35775.1
4143-OOBWZ,Male,0,Yes,No,5,Yes,Yes,Fiber optic,806,9,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.3,416.3,Yes,97.28347798300489,38.36957349715398,41.10160929002441,2023-10-24,42.63823157660826,203.25,2023-09-08,No,2023,10,24,2023,9,8,61.18,123.93823157660826,Short-term,High,High,65527.799999999996
1555-HAPSU,Female,0,Yes,Yes,71,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,1663.5,No,87.65777444776509,66.41425984742526,5.667761150238008,2024-10-31,0.0,848.4499999999999,2023-07-27,No,2024,10,31,2023,7,27,152.99,23.9,Long-term,Low,High,0.0
1697-NVVGY,Male,1,Yes,No,19,Yes,No,DSL,618,9,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,1286.05,No,72.05119971098846,69.20263678724152,14.533921333377148,2023-10-06,13.535878685870337,630.8000000000001,2023-07-06,No,2023,10,6,2023,7,6,76.52,79.93587868587034,Mid-term,Medium,Medium,41035.200000000004
7854-EKTJL,Female,0,No,Yes,2,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.6,35.85,Yes,35.43682096,45.86576229363558,33.03118596748144,2023-10-08,0.0,19.6,2023-09-11,No,2023,10,8,2023,9,11,4.41,19.6,Short-term,Low,Low,0.0
8464-EETCQ,Male,0,No,No,57,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.8,1094.35,No,64.58486165121145,59.78201360038052,12.029251333464495,2024-11-29,0.0,535.8000000000001,2023-09-10,No,2024,11,29,2023,9,10,109.56,18.8,Long-term,Low,Medium,0.0
2419-FSORS,Male,0,Yes,No,72,Yes,Yes,Fiber optic,838,4,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.4,7719.5,No,100.0,78.98719281298467,9.650740659081784,2024-11-23,35.18734381036812,3902.4,2023-07-15,No,2024,11,23,2023,7,15,162.35,143.5873438103681,Long-term,High,,90839.20000000001
8132-YPVBX,Female,0,No,No,6,Yes,No,Fiber optic,834,2,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.95,514.6,No,66.54007500040437,74.01562419418953,6.012572513281057,2023-10-29,26.64643785624631,257.85,2023-09-05,Yes,2023,10,29,2023,9,5,66.53,112.59643785624631,Short-term,High,Medium,71682.3
9102-IAYHT,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,402,8,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.45,1451.6,Yes,86.54826358080487,50.32396213683579,28.98538021732886,2023-10-01,16.66154054,726.325,2023-09-02,No,2023,10,1,2023,9,2,74.56,102.11154054000001,Mid-term,High,High,34350.9
